UWI,Formatted UWI,CA Number,CA Core Number,CA Interval Top,Line Core,Interval Depth (m),Interval Length,Kmax,K90,Kvert,Porosity,Grain Density,Bulk Density,Bulk Mass Oil,Bulk Mass Water,Bulk Mass Sand,Pore Volume Oil,Pore Volume Water,Bulk Volume Oil,Bulk Volume Water,Grain Mass Oil,Grain Mass Water,Lithology
100010205720W500,100/01-02-057-20W5/00,031558,2,2122.0,DE,2152.6,7.4,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,NA,1857.0,2.73,,,,,,,,,,,,,,,,
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,SS,1859.73,0.26,0.07,,,0.081,2665.0,,,,,0.236,0.2477,,,,,P:1P
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,NA,1859.99,0.04,,,,,,,,,,,,,,,,
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,FD,1860.03,0.21,0.05,0.05,,0.082,2633.0,,,,,0.206,0.289,,,,,FD:
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,SS,1860.24,0.16,0.05,,,0.087,2663.0,,,,,0.244,0.214,,,,,P:2P
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,NA,1860.4,0.22,,,,,,,,,,,,,,,,
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,FD,1860.62,0.33,0.02,0.01,,0.075,2652.0,,,,,0.201,0.1861,,,,,FD:
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,SS,1860.95,0.05,0.03,,,0.065,2657.0,,,,,0.2965,0.3423,,,,,P:3P
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,NA,1861.0,0.7,,,,,,,,,,,,,,,,
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,SS,1861.7,0.17,0.03,,,0.044,2660.0,,,,,0.0001,0.3317,,,,,P:4P
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,NA,1861.87,3.22,,,,,,,,,,,,,,,,
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,SS,1865.09,0.09,0.02,,,0.032,2672.0,,,,,0.0001,0.3972,,,,,P:5P
100100805720W500,100/10-08-057-20W5/00,067074,1,1857.0,NA,1865.18,10.12,,,,,,,,,,,,,,,,
100100805720W500,100/10-08-057-20W5/00,067074,2,1857.0,NA,1875.3,0.63,,,,,,,,,,,,,,,,
100100805720W500,100/10-08-057-20W5/00,067074,2,1857.0,SS,1875.93,0.04,,,,0.089,2657.0,,,,,0.1614,0.1554,,,,,"CUBE:6P,k n/a"
100100805720W500,100/10-08-057-20W5/00,067074,2,1857.0,FD,1875.97,0.06,167.92,157.39,2.8,0.125,2778.0,,,,,0.143,0.3473,,,,,FD:hrtl fracs
100100805720W500,100/10-08-057-20W5/00,067074,2,1857.0,SS,1876.03,0.25,34.95,,,0.109,2817.0,,,,,0.2628,0.0935,,,,,"P:7P,frac,sid"
100100805720W500,100/10-08-057-20W5/00,067074,2,1857.0,SS,1876.28,0.11,1.15,,,0.071,2646.0,,,,,0.2716,0.285,,,,,P:8P
100100805720W500,100/10-08-057-20W5/00,067074,2,1857.0,NA,1876.39,0.23,,,,,,,,,,,,,,,,
100100805720W500,100/10-08-057-20W5/00,067074,2,1857.0,SS,1876.62,0.26,0.02,,,0.011,3194.0,,,,,0.6215,0.2261,,,,,"P:9P,sid"
100100805720W500,100/10-08-057-20W5/00,067074,2,1857.0,NA,1876.88,7.32,,,,,,,,,,,,,,,,
100100805720W500,100/10-08-057-20W5/00,067074,2,1857.0,SS,1884.2,0.06,0.03,,,0.054,2656.0,,,,,0.3171,0.302,,,,,P:10P
100100805720W500,100/10-08-057-20W5/00,067074,2,1857.0,NA,1884.26,9.04,,,,,,,,,,,,,,,,
100011105720W503,100/01-11-057-20W5/03,078713,1,2547.0,NA,2547.0,1.9,,,,,,,,,,,,,,,,"SLTST-SH,LAM,QTZ,CARB,PYR"
100011105720W503,100/01-11-057-20W5/03,078713,1,2547.0,SS,2548.9,0.3,0.1,,,0.055,2700.0,,,,,,,,,,,"SS,VF-F GR,MAS,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,1,2547.0,NA,2549.2,1.15,,,,,,,,,,,,,,,,"SLTST-SH,LAM,QTZ,CARB,PYR"
100011105720W503,100/01-11-057-20W5/03,078713,1,2547.0,SS,2550.35,0.25,0.14,,,0.114,2650.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,1,2547.0,NA,2550.6,1.9,,,,,,,,,,,,,,,,"SLTST-SH,LAM-RIP,QTZ,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,1,2547.0,SS,2552.5,0.35,0.09,,,0.086,2660.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,1,2547.0,SS,2552.85,0.45,0.03,,,0.016,2780.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,1,2547.0,NA,2553.3,3.75,,,,,,,,,,,,,,,,"SLTST-SH,LAM-RIP,QTZ,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,1,2547.0,LC,2557.05,0.55,,,,,,,,,,,,,,,,LOST CORE
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2559.0,0.25,0.18,,,0.056,2730.0,,,,,,,,,,,"SLTST-SH,LAM-XBD,QTZ,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,NA,2559.25,3.65,,,,,,,,,,,,,,,,"SLTST-SH,LAM-MOT,QTZ,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2562.9,0.3,0.07,,,0.073,2710.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2563.2,0.3,0.08,,,0.079,2670.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,NA,2563.5,2.15,,,,,,,,,,,,,,,,"SLTST-SH,LAM,QTZ,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2565.65,0.2,0.11,,,0.068,2680.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2565.85,0.25,0.11,,,0.077,2680.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,NA,2566.1,6.35,,,,,,,,,,,,,,,,"SH/SLTST LAM,CARB,PYR"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2572.45,0.15,0.04,,,0.032,2700.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,NA,2572.6,1.9,,,,,,,,,,,,,,,,"SLTST-SS,LAM-XBD,QTZ,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2574.5,0.2,4.2,,,0.047,2650.0,,,,,,,,,,,"SS,F GR,MOT,QTZ,CLY,CARB,FRAC"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2574.7,0.15,2.4,,,0.051,2720.0,,,,,,,,,,,"SS,F GR,MOT,QTZ,CLY,CARB,FRAC"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2574.85,0.35,0.06,,,0.078,2690.0,,,,,,,,,,,"SS,F GR,MOT,QTZ,CLY,MICA"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2575.2,0.2,0.08,,,0.094,2670.0,,,,,,,,,,,"SS,F GR,MOT,QTZ,CLY,MICA"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2575.4,0.15,0.12,,,0.091,2740.0,,,,,,,,,,,"SS,F GR,MOT,QTZ,CLY,MICA"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,NA,2575.55,0.18,,,,,,,,,,,,,,,,"SS/SH LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2575.73,0.05,0.07,,,0.081,2730.0,,,,,,,,,,,"SS,F GR,MOT,QTZ,CLY,MICA"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,NA,2575.78,0.17,,,,,,,,,,,,,,,,"SS,F GR,MOT,QTZ,CLY,MICA"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2575.95,0.2,0.1,,,0.091,2710.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2576.15,0.2,0.11,,,0.094,2690.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2576.35,0.2,0.07,,,0.091,2680.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,SS,2576.55,0.25,0.05,,,0.076,2690.0,,,,,,,,,,,"SS,F GR,MAS,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,2,2547.0,LC,2576.8,0.4,,,,,,,,,,,,,,,,LOST CORE
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2577.2,0.3,0.08,,,0.055,2700.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CARB,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2577.5,0.3,0.2,,,0.099,2680.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CARB,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2577.8,0.25,0.22,,,0.086,2680.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CARB,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2578.05,0.25,0.27,,,0.103,2670.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2578.3,0.25,0.18,,,0.089,2670.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2578.55,0.25,0.29,,,0.104,2670.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2578.8,0.25,0.3,,,0.102,2670.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2579.05,0.25,0.32,,,0.103,2670.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2579.3,0.25,0.26,,,0.105,2670.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2579.55,0.25,0.23,,,0.088,2690.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2579.8,0.25,0.18,,,0.082,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2580.05,0.25,0.41,,,0.118,2650.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2580.3,0.25,0.39,,,0.107,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2580.55,0.25,0.47,,,0.083,2730.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2580.8,0.25,0.1,,,0.08,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2581.05,0.2,0.22,,,0.092,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2581.25,0.2,0.56,,,0.116,2670.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2581.45,0.2,0.4,,,0.107,2700.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2581.65,0.35,0.75,,,0.102,2670.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2582.0,0.4,0.59,,,0.119,2710.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2582.4,0.25,0.2,,,0.098,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2582.65,0.25,0.29,,,0.099,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2582.9,0.25,0.43,,,0.117,2690.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2583.15,0.25,0.63,,,0.116,2660.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2583.4,0.35,0.2,,,0.088,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2583.75,0.25,0.62,,,0.117,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2584.0,0.25,0.36,,,0.108,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2584.25,0.25,0.2,,,0.11,2690.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2584.5,0.15,0.24,,,0.098,2720.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2584.65,0.15,0.36,,,0.097,2900.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2584.8,0.3,0.22,,,0.103,2690.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2585.1,0.25,0.41,,,0.113,2770.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2585.35,0.25,0.27,,,0.096,2720.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2585.6,0.3,0.2,,,0.081,2710.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2585.9,0.25,0.21,,,0.097,2750.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2586.15,0.2,0.16,,,0.082,2710.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2586.35,0.25,0.24,,,0.091,2670.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2586.6,0.25,0.17,,,0.084,2690.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2586.85,0.25,0.23,,,0.086,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2587.1,0.2,0.24,,,0.103,2690.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2587.3,0.2,0.23,,,0.088,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2587.5,0.25,0.28,,,0.094,2710.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2587.75,0.25,0.27,,,0.098,2680.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2588.0,0.25,0.1,,,0.055,2690.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2588.25,0.25,0.22,,,0.097,2670.0,,,,,,,,,,,"SS,F-M GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2588.5,0.2,0.12,,,0.07,2680.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2588.7,0.3,0.12,,,0.062,2660.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,SS,2589.0,0.15,0.22,,,0.077,2670.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,3,2547.0,LC,2589.15,0.05,,,,,,,,,,,,,,,,LOST CORE
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2815.0,0.35,0.29,,,0.057,2650.0,,,,,,,,,,,"SS,V F GR,MOT,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2815.35,0.25,0.15,,,0.062,2710.0,,,,,,,,,,,"SS,V F GR,MOT,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,NA,2815.6,1.4,,,,,,,,,,,,,,,,"SS-SH,LAM,QTZ,CARB,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2817.0,0.2,0.03,,,0.027,2740.0,,,,,,,,,,,"SS,V F GR,MOT,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,NA,2817.2,3.3,,,,,,,,,,,,,,,,"SS-SH,LAM,QTZ,CARB,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2820.5,0.25,0.04,,,0.03,2730.0,,,,,,,,,,,"SS,V F GR,LAM,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,NA,2820.75,1.0,,,,,,,,,,,,,,,,"SS-SH,LAM-MOT,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2821.75,0.25,0.04,,,0.024,2690.0,,,,,,,,,,,"SS,V F GR,LAM,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,NA,2822.0,0.75,,,,,,,,,,,,,,,,"SS-SH,LAM-MOT,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2822.75,0.25,0.04,,,0.032,2720.0,,,,,,,,,,,"SS,V F GR,LAM,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,NA,2823.0,1.6,,,,,,,,,,,,,,,,"SS-SH,LAM-MOT,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2824.6,0.25,0.03,,,0.037,2640.0,,,,,,,,,,,"SLTST,MOT,QTZ,CLY,CARB,PYR"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,NA,2824.85,1.95,,,,,,,,,,,,,,,,"SLTST-SH,LAM-MOT,QTZ,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2826.8,0.3,0.04,,,0.043,2730.0,,,,,,,,,,,"SS,V F GR,LAM,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2827.1,0.3,0.03,,,0.034,2700.0,,,,,,,,,,,"SS,V F GR,LAM,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,NA,2827.4,0.3,,,,,,,,,,,,,,,,"SS-SH,LAM-RIP,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2827.7,0.3,0.03,,,0.029,2740.0,,,,,,,,,,,"SS,V F GR,LAM,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,NA,2828.0,0.9,,,,,,,,,,,,,,,,"SS-SH,LAM-RIP,QTZ,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2828.9,0.25,0.01,,,0.056,2670.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2829.15,0.25,0.04,,,0.065,2670.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2829.4,0.2,0.03,,,0.066,2700.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2829.6,0.3,0.02,,,0.055,2670.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CLY,CARB"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,NA,2829.9,1.85,,,,,,,,,,,,,,,,"SS-SH,LAM-MOT,QTZ,PYR,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2831.75,0.25,0.01,,,0.035,2770.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,SS,2832.0,0.1,0.01,,,0.023,2740.0,,,,,,,,,,,"SS,F GR,LAM,QTZ,CLY,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,4,2547.0,LC,2832.1,0.9,,,,,,,,,,,,,,,,LOST CORE
100011105720W503,100/01-11-057-20W5/03,078713,5,2547.0,SS,2859.4,0.2,0.01,,,0.067,2740.0,,,,,,,,,,,"SS,V F GR,LAM,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,5,2547.0,NA,2859.6,0.6,,,,,,,,,,,,,,,,"SH-SLTST,LAM,CARB,PYR"
100011105720W503,100/01-11-057-20W5/03,078713,5,2547.0,SS,2860.2,0.2,0.11,,,0.044,2660.0,,,,,,,,,,,"SLTST,LAM,QTZ,CARB,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,5,2547.0,NA,2860.4,4.15,,,,,,,,,,,,,,,,"SH/SS LAM,CARB,PYR,CALC CMT"
100011105720W503,100/01-11-057-20W5/03,078713,5,2547.0,SS,2864.55,0.2,0.12,,,0.049,2680.0,,,,,,,,,,,"SS,V F GR,LAM,QTZ,CARB,CALC"
100011105720W503,100/01-11-057-20W5/03,078713,5,2547.0,NA,2864.75,9.1,,,,,,,,,,,,,,,,"SH/SS LAM,CARB,PYR,CALC CMT"
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2777.0,0.52,0.03,,,0.061,2700.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2777.52,0.61,0.01,,,0.067,2640.0,,,,,,,,,,,SS  VF
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2778.13,0.35,0.01,,,0.034,2700.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,DE,2778.48,0.06,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2778.54,0.38,0.01,,,0.031,2690.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,DE,2778.92,0.07,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2778.99,0.59,0.01,,,0.027,2700.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2779.58,0.59,0.01,,,0.059,2680.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,DE,2780.17,0.02,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2780.19,0.59,0.01,,,0.05,2690.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2780.78,0.82,0.01,,,0.041,2690.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,DE,2781.6,0.08,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2781.68,1.05,0.01,,,0.062,2700.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2782.73,0.65,0.01,,,0.024,2710.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2783.38,0.6,0.01,,,0.045,2650.0,,,,,,,,,,,SS  VF
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2783.98,0.5,0.01,,,0.024,2710.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2784.48,0.24,0.04,,,0.042,2720.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2784.72,0.72,0.01,,,0.058,2650.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2785.44,0.61,0.01,,,0.061,2680.0,,,,,,,,,,,SS  VF  CALC
100072105922W500,100/07-21-059-22W5/00,030294,1,2777.0,SS,2786.05,0.93,0.02,,,0.036,2660.0,,,,,,,,,,,SS  VF
